Gerencia
,Estado,Fecha Autorización,Fecha de Cierre  / Cancelacion,Rango Ponderación,Puntaje
,Grupo Principal de Desarrollo,Fecha Asignacion
CONTADURÍA,Cerrado,16/08/2019,27/08/2019,Bajo,1,CONTABILIDAD,20/08/2019
COMERCIO EXTERIOR,Cerrado,15/08/2019,21/08/2019,Muy Bajo,0,COMERCIO EXTERIOR,21/08/2019
SISTEMAS DE INFORMACIÓN,Desarrollo,15/08/2019,,Medio Bajo,2,SISTEMA DE GESTIÓN INTERNA,20/08/2019
PRODUCTOS,Asignado,15/08/2019,,Muy Bajo,0,SISTEMA DE GESTIÓN INTERNA,06/09/2019
GESTIÓN DE LAS PERSONAS,Asignado,15/08/2019,,Medio Bajo,2,INTRANET,10/09/2019
RECUPERO DE DEUDAS,Asignado,15/08/2019,,Medio Bajo,2,MORA EMERIX,20/08/2019
GESTIÓN DE RIESGOS,Desarrollo,14/08/2019,,Bajo,1,SISTEMA DE GESTIÓN INTERNA,14/08/2019
PRODUCTOS,Cerrado,14/08/2019,,Medio Bajo,2,BIP CANAL,15/08/2019
SOPORTE DEL NEGOCIO,Desarrollo,14/08/2019,,Alto,7,MEDIOS DE PAGOS,15/08/2019
ADMINISTRACIÓN,Desarrollo,14/08/2019,,Medio Alto,4,CAPRI,22/08/2019
TESORERIA GENERAL,Desarrollo,13/08/2019,,Bajo,1,TESORERÍA,14/08/2019
PROTECCION DE ACTIVOS DE INFORMACION,Asignado,13/08/2019,,Medio Bajo,2,ATM / IB / BE,16/08/2019
CONTADURÍA,Cerrado,13/08/2019,23/08/2019,Bajo,1,REGÍMENES INFORMATIVOS,14/08/2019
MERCADO DE CAPITALES,Cerrado,13/08/2019,,Medio Alto,3,BIP CANAL,22/08/2019
MERCADO DE CAPITALES,Cancelado,13/08/2019,13/08/2019,Medio Alto,3,,
RECUPERO DE DEUDAS,Prueba,13/08/2019,,Medio Bajo,3,PRÉSTAMOS,17/09/2019
RECUPERO DE DEUDAS,Asignado,12/08/2019,,Medio Alto,3,INTRANET,20/09/2019
SOPORTE DEL NEGOCIO,Asignado,12/08/2019,,Medio Bajo,3,PAGOS Y SERVICIOS,21/08/2019
PRODUCTOS,Validación,09/08/2019,,Medio Alto,5,BIP CANAL,
PRODUCTOS,Validación,09/08/2019,,Medio Bajo,3,,
GESTIÓN DE RIESGOS,Cancelado,09/08/2019,13/08/2019,Medio Bajo,2,REGÍMENES INFORMATIVOS,
PRODUCTOS EMPRESAS,Asignado,08/08/2019,,Medio Alto,4,ADHESIÓN DE COMERCIOS,05/09/2019
CONTADURÍA,Prueba,08/08/2019,,Bajo,1,REGÍMENES INFORMATIVOS,28/08/2019
RECUPERO DE DEUDAS,Asignado,15/08/2019,,Medio Alto,4,MORA EMERIX,06/09/2019
PROCESOS Y ORGANIZACIÓN,Desarrollo,08/08/2019,,Medio Bajo,2,ATM / IB / BE,08/08/2019
BANCA INSTITUCIONAL,Cerrado,07/08/2019,02/10/2019,Medio Alto,5,PAGOS Y SERVICIOS,12/08/2019
BANCA INSTITUCIONAL,Cerrado,07/08/2019,21/08/2019,Alto,6,PAGOS Y SERVICIOS,07/08/2019
GESTIÓN DE RIESGOS,Prueba,07/08/2019,,Medio Bajo,2,REGÍMENES INFORMATIVOS,08/08/2019
PRODUCTOS,Asignado,07/08/2019,,Medio Alto,4,BIP CANAL,12/08/2019
CONTADURÍA,Desarrollo,06/08/2019,,Bajo,1,CONTABILIDAD,20/08/2019
PROCESOS Y ORGANIZACIÓN,Desarrollo,06/08/2019,,Bajo,1,BIP SUCURSALES,08/08/2019
PROCESOS Y ORGANIZACIÓN,Cerrado,06/08/2019,,Medio Bajo,2,BIP CANAL,07/08/2019
SOPORTE DEL NEGOCIO,Cerrado,05/08/2019,02/09/2019,Muy Bajo,0,INTRANET,08/08/2019
PREVENCION DEL LAVADO DE ACTIVOS,Desarrollo,05/08/2019,,Bajo,1,PREVENCIÓN LAVADO DE ACTIVOS,05/08/2019
CANALES,Asignado,02/08/2019,,Alto,6,BIP SUCURSALES,22/08/2019
SOPORTE DEL NEGOCIO,Asignado,01/08/2019,,Medio Bajo,3,PAGOS Y SERVICIOS,16/08/2019
CONTADURÍA,Cerrado,31/07/2019,14/08/2019,Bajo,1,REGÍMENES INFORMATIVOS,05/08/2019
GESTIÓN DE LAS PERSONAS,Cancelado,31/07/2019,28/08/2019,Bajo,1,,
PRODUCTOS,Desarrollo,31/07/2019,,Medio Bajo,2,BIP CANAL,20/08/2019
PROCESOS Y ORGANIZACIÓN,Asignado,30/07/2019,,Medio Bajo,2,MORA EMERIX,02/08/2019
PROCESOS Y ORGANIZACIÓN,Asignado,30/07/2019,,Medio Bajo,3,ATM / IB / BE,25/09/2019
CONTADURÍA,Cerrado,30/07/2019,,Bajo,1,REGÍMENES INFORMATIVOS,30/07/2019
CONTADURÍA,Cerrado,29/07/2019,06/09/2019,Bajo,1,REGÍMENES INFORMATIVOS,30/07/2019
CONTADURÍA,Cerrado,29/07/2019,06/09/2019,Bajo,1,REGÍMENES INFORMATIVOS,30/07/2019
PROCESOS Y ORGANIZACIÓN,Cerrado,26/07/2019,11/09/2019,Medio Bajo,3,CONTRATACIONES,07/08/2019
CONTADURÍA,Cerrado,26/07/2019,08/08/2019,Bajo,1,REGÍMENES INFORMATIVOS,30/07/2019
TESORERIA GENERAL,Prueba,26/07/2019,,Medio Bajo,3,SISTEMA DE GESTIÓN INTERNA,08/08/2019
PRODUCTOS,Validación,26/07/2019,,Medio Bajo,3,,
BANCA INSTITUCIONAL,Validación,02/08/2019,,Medio Bajo,3,TARJETAS AGIL,
COMERCIO EXTERIOR,Prueba,25/07/2019,,Medio Bajo,2,COMERCIO EXTERIOR,26/07/2019
COMERCIO EXTERIOR,Cerrado,25/07/2019,13/08/2019,Muy Bajo,0,COMERCIO EXTERIOR,26/07/2019
COMERCIO EXTERIOR,Asignado,25/07/2019,,Muy Bajo,0,COMERCIO EXTERIOR,26/07/2019
COMERCIO EXTERIOR,Asignado,25/07/2019,,Muy Bajo,0,COMERCIO EXTERIOR,26/07/2019
COMERCIO EXTERIOR,Cerrado,25/07/2019,13/08/2019,Muy Bajo,0,COMERCIO EXTERIOR,26/07/2019
COMERCIO EXTERIOR,Cerrado,25/07/2019,13/08/2019,Muy Bajo,0,COMERCIO EXTERIOR,26/07/2019
COMERCIO EXTERIOR,Cerrado,25/07/2019,13/08/2019,Muy Bajo,0,COMERCIO EXTERIOR,26/07/2019
COMERCIO EXTERIOR,Desarrollo,25/07/2019,,Muy Bajo,0,COMERCIO EXTERIOR,26/07/2019
COMERCIO EXTERIOR,Desarrollo,25/07/2019,,Muy Bajo,0,COMERCIO EXTERIOR,26/07/2019
COMERCIO EXTERIOR,Desarrollo,25/07/2019,,Muy Bajo,0,COMERCIO EXTERIOR,26/07/2019
COMERCIO EXTERIOR,Asignado,25/07/2019,,Medio Bajo,2,COMERCIO EXTERIOR,26/07/2019
GESTIÓN DE RIESGOS,Cerrado,25/07/2019,10/09/2019,Medio Bajo,2,CAPITALES MÍNIMOS,29/07/2019
COMERCIO EXTERIOR,Cerrado,25/07/2019,13/08/2019,Muy Bajo,0,COMERCIO EXTERIOR,25/07/2019
COMERCIO EXTERIOR,Asignado,25/07/2019,,Muy Bajo,0,COMERCIO EXTERIOR,25/07/2019
COMERCIO EXTERIOR,Asignado,25/07/2019,,Bajo,1,COMERCIO EXTERIOR,25/07/2019
COMERCIO EXTERIOR,Desarrollo,25/07/2019,,Muy Bajo,0,COMERCIO EXTERIOR,25/07/2019
COMERCIO EXTERIOR,Cerrado,25/07/2019,13/08/2019,Muy Bajo,0,COMERCIO EXTERIOR,25/07/2019
COMERCIO EXTERIOR,Cerrado,25/07/2019,13/08/2019,Bajo,1,COMERCIO EXTERIOR,25/07/2019
PROCESOS Y ORGANIZACIÓN,Asignado,25/07/2019,,Medio Bajo,2,BIP CANAL,25/07/2019
PRODUCTOS,Desarrollo,24/07/2019,,Bajo,1,BIP CANAL,08/08/2019
GESTIÓN DE LAS PERSONAS,Cerrado,24/07/2019,22/08/2019,Bajo,1,META 4,31/07/2019
SOPORTE DEL NEGOCIO,Desarrollo,24/07/2019,,Medio Alto,4,SISTEMA DE GESTIÓN INTERNA,19/09/2019
SOPORTE DEL NEGOCIO,Desarrollo,24/07/2019,,Medio Alto,4,SISTEMA DE GESTIÓN INTERNA,02/09/2019
SOPORTE DEL NEGOCIO,Cerrado,24/07/2019,12/09/2019,Muy Bajo,0,MEDIOS DE PAGOS,24/07/2019
PRODUCTOS,Cerrado,23/07/2019,26/08/2019,Medio Bajo,3,PRÉSTAMOS,01/08/2019
RECUPERO DE DEUDAS,Validación,23/07/2019,,Alto,7,COBRANZAS,
PRODUCTOS,En Redefinición,23/07/2019,,Medio Alto,4,BIP CANAL,
CONTADURÍA,Cerrado,22/07/2019,01/08/2019,Bajo,1,REGÍMENES INFORMATIVOS,24/07/2019
CONTADURÍA,Cerrado,22/07/2019,06/09/2019,Bajo,1,REGÍMENES INFORMATIVOS,24/07/2019
COMERCIO EXTERIOR,Cerrado,22/07/2019,13/08/2019,Bajo,2,COMERCIO EXTERIOR,22/07/2019
PRODUCTOS EMPRESAS,Desarrollo,22/07/2019,,Alto,6,CHEQUES Y DESCUENTO DE DOCUMENTOS,22/07/2019
CONTADURÍA,Desarrollo,22/07/2019,,Bajo,1,CONTABILIDAD,22/07/2019
NEGOCIOS FINANCIEROS,Asignado,19/07/2019,,Bajo,1,OPERACIONES FINANCIERAS,19/07/2019
CONTADURÍA,Cerrado,18/07/2019,31/07/2019,Medio Bajo,2,IMPUESTOS,19/07/2019
CONTADURÍA,Cerrado,18/07/2019,01/08/2019,Bajo,1,IMPUESTOS,19/07/2019
CONTADURÍA,Cerrado,15/07/2019,01/08/2019,Bajo,1,REGÍMENES INFORMATIVOS,24/07/2019
ASUNTOS JUDICIALES,Prueba,15/07/2019,,Medio Bajo,2,CUENTAS Y PLAZO FIJO,15/07/2019
NEGOCIOS FINANCIEROS,Asignado,11/07/2019,,Bajo,1,OPERACIONES FINANCIERAS,16/07/2019
BANCA AGROPECUARIA,Asignado,11/07/2019,,Alto,6,INTERNET / MOBILE,11/07/2019
GESTIÓN DE LAS PERSONAS,Asignado,05/07/2019,,Medio Bajo,2,INTRANET,29/07/2019
CONTADURÍA,Cerrado,05/07/2019,,Medio Bajo,2,REGÍMENES INFORMATIVOS,05/07/2019
SOPORTE DEL NEGOCIO,Cancelado,04/07/2019,25/07/2019,Bajo,1,,
ASUNTOS JUDICIALES,Asignado,03/07/2019,,Medio Bajo,2,MORA EMERIX,23/07/2019
SOPORTE DEL NEGOCIO,Desarrollo,03/07/2019,,Medio Alto,4,MEDIOS DE PAGOS,31/07/2019
RECUPERO DE DEUDAS,Asignado,02/07/2019,,Medio Bajo,2,MORA EMERIX,18/07/2019
GESTIÓN DE LAS PERSONAS,Cancelado,02/07/2019,20/09/2019,Medio Bajo,2,INTRANET,
SOPORTE DEL NEGOCIO,Cancelado,02/07/2019,09/08/2019,Medio Bajo,2,PAGOS Y SERVICIOS,
SOPORTE DEL NEGOCIO,Cancelado,02/07/2019,11/09/2019,Alto,7,DATAWAREHOUSE,
RED COMERCIAL,Desarrollo,01/07/2019,,Medio Bajo,2,SUCURSALES BACK END,01/08/2019
PRODUCTOS,Cerrado,04/07/2019,11/09/2019,Medio Bajo,3,CONTRATACIONES,12/07/2019
BANCA INSTITUCIONAL,Cancelado,28/06/2019,01/08/2019,Medio Alto,5,,
PROCESOS Y ORGANIZACIÓN,Desarrollo,28/06/2019,,Medio Alto,5,BIP CANAL,11/07/2019
PROCESOS Y ORGANIZACIÓN,Cerrado,28/06/2019,,Medio Bajo,2,SUCURSALES BACK END,01/07/2019
MERCADO DE CAPITALES,Asignado,26/06/2019,,Bajo,1,TÍTULOS,01/07/2019
GESTIÓN DE LAS PERSONAS,Cerrado,26/06/2019,12/08/2019,Bajo,1,META 4,02/07/2019
SOPORTE DEL NEGOCIO,Asignado,25/06/2019,,Muy Bajo,0,TARJETAS,31/07/2019
CONTADURÍA,Prueba,25/06/2019,,Bajo,1,CONTABILIDAD,04/07/2019
MERCADO DE CAPITALES,Asignado,25/06/2019,,Bajo,1,TÍTULOS,16/07/2019
PRODUCTOS EMPRESAS,Cerrado,24/06/2019,06/09/2019,Medio Alto,4,CUENTAS Y PLAZO FIJO,03/07/2019
BANCA INSTITUCIONAL,Cerrado,10/07/2019,26/08/2019,Alto,6,PAGOS Y SERVICIOS,15/07/2019
CONTADURÍA,Cerrado,21/06/2019,,Medio Bajo,2,REGÍMENES INFORMATIVOS,26/06/2019
MARKETING,Cerrado,21/06/2019,,Medio Alto,4,TARJETAS,03/07/2019
CONTADURÍA,Cerrado,21/06/2019,,Medio Bajo,2,REGÍMENES INFORMATIVOS,26/06/2019
NEGOCIOS FINANCIEROS,Asignado,21/06/2019,,Muy Bajo,0,OPERACIONES FINANCIERAS,02/07/2019
NEGOCIOS FINANCIEROS,Asignado,21/06/2019,,Muy Bajo,1,OPERACIONES FINANCIERAS,02/07/2019
RECUPERO DE DEUDAS,Validación,21/06/2019,,Medio Bajo,2,COBRANZAS,
RECUPERO DE DEUDAS,En Redefinición,21/06/2019,,Medio Bajo,2,,
MERCADO DE CAPITALES,Asignado,21/06/2019,,Medio Bajo,2,TÍTULOS,26/06/2019
PROCESOS Y ORGANIZACIÓN,Prueba,19/06/2019,,Medio Alto,4,CRM,25/06/2019
SEGMENTOS,Validación,19/06/2019,,Alto,5,DATAWAREHOUSE,
PRODUCTOS,Prueba,19/06/2019,,Medio Bajo,2,ATM / IB / BE,24/06/2019
MERCADO DE CAPITALES,Cerrado,19/06/2019,18/09/2019,Medio Bajo,2,SUCURSALES BACK END,26/06/2019
ESTUDIOS ECONÓMICOS Y SOCIALES,Cancelado,19/06/2019,02/09/2019,Bajo,1,INTRANET,
SEGMENTOS,Desarrollo,18/06/2019,,Medio Alto,4,CUENTAS Y PLAZO FIJO,17/07/2019
PROCESOS Y ORGANIZACIÓN,Cerrado,18/06/2019,23/08/2019,Medio Bajo,2,CONTRATACIONES,26/06/2019
PROCESOS Y ORGANIZACIÓN,Asignado,18/06/2019,,Medio Bajo,2,PRÉSTAMOS,27/06/2019
MARKETING,Desarrollo,14/06/2019,,Alto,6,TARJETAS,01/10/2019
CONTADURÍA,Cerrado,14/06/2019,12/07/2019,Medio Bajo,2,IMPUESTOS,18/06/2019
CONTADURÍA,Cerrado,14/06/2019,12/07/2019,Medio Bajo,2,IMPUESTOS,18/06/2019
MERCADO DE CAPITALES,Prueba,14/06/2019,,Medio Bajo,3,SUCURSALES BACK END,19/06/2019
PRODUCTOS,Cancelado,14/06/2019,14/06/2019,Bajo,1,,
COMERCIO EXTERIOR,Cancelado,12/06/2019,17/09/2019,Medio Bajo,2,SUCURSALES BACK END,17/07/2019
PROCESOS Y ORGANIZACIÓN,Cancelado,12/06/2019,02/07/2019,Medio Alto,4,CUENTAS Y PLAZO FIJO,18/06/2019
CONTADURÍA,Desarrollo,11/06/2019,,Medio Bajo,2,IMPUESTOS,14/06/2019
PROCESOS Y ORGANIZACIÓN,Cerrado,10/06/2019,15/08/2019,Medio Bajo,2,CHEQUES Y DESCUENTO DE DOCUMENTOS,18/06/2019
CONTADURÍA,Prueba,10/06/2019,,Bajo,1,IMPUESTOS,12/06/2019
MARKETING,Asignado,10/06/2019,,Medio Alto,4,CRM,12/06/2019
PRODUCTOS,Desarrollo,10/06/2019,,Medio Bajo,2,PRÉSTAMOS,10/06/2019
MARKETING,Asignado,13/06/2019,,Medio Alto,4,TARJETAS,21/06/2019
NEGOCIOS FINANCIEROS,Asignado,10/06/2019,,Muy Bajo,1,OPERACIONES FINANCIERAS,10/06/2019
BANCA INSTITUCIONAL,Cancelado,10/06/2019,18/09/2019,Muy Bajo,1,PAGOS Y SERVICIOS,
MARKETING,Desarrollo,13/06/2019,,Medio Alto,4,BIP CANAL,19/06/2019
MARKETING,Cerrado,07/06/2019,,Medio Bajo,2,BIP CANAL,12/06/2019
PRODUCTOS,Asignado,07/06/2019,,Medio Bajo,2,BIP SUCURSALES,11/06/2019
MARKETING,Desarrollo,06/06/2019,,Alto,7,INTERNET / MOBILE,11/06/2019
PROCESOS Y ORGANIZACIÓN,Desarrollo,06/06/2019,,Bajo,1,INTERNET / MOBILE,07/06/2019
CONTADURÍA,Cerrado,04/06/2019,,Medio Bajo,2,REGÍMENES INFORMATIVOS,05/06/2019
BANCA INSTITUCIONAL,Cerrado,04/06/2019,21/08/2019,Alto,6,PAGOS Y SERVICIOS,07/06/2019
PROCESOS Y ORGANIZACIÓN,Prueba,04/06/2019,,Bajo,1,PAGOS Y SERVICIOS,06/06/2019
PRODUCTOS,Cancelado,04/06/2019,,Medio Bajo,2,PRÉSTAMOS,
MERCADO DE CAPITALES,Asignado,03/06/2019,,Medio Bajo,3,BIP CANAL,14/06/2019
RECUPERO DE DEUDAS,Asignado,03/06/2019,,Bajo,1,MORA EMERIX,21/06/2019
SOPORTE DEL NEGOCIO,Asignado,03/06/2019,,Bajo,1,SISTEMA DE GESTIÓN INTERNA,23/09/2019
CONTADURÍA,Asignado,03/06/2019,,Muy Bajo,1,CAPRI,12/06/2019
PRODUCTOS EMPRESAS,Prueba,31/05/2019,,Alto,5,BIP CANAL,26/07/2019
SOPORTE DEL NEGOCIO,Prueba,31/05/2019,,Medio Bajo,3,ATM / IB / BE,07/06/2019
SOPORTE DEL NEGOCIO,Asignado,31/05/2019,,Muy Bajo,0,ATM / IB / BE,28/08/2019
PREVENCION DEL LAVADO DE ACTIVOS,Cerrado,31/05/2019,12/07/2019,Bajo,1,CONTRATACIONES,
PREVENCION DEL LAVADO DE ACTIVOS,Cancelado,31/05/2019,14/08/2019,Bajo,1,ATM / IB / BE,05/07/2019
PRODUCTOS,Asignado,29/05/2019,,Medio Alto,3,PRÉSTAMOS,10/06/2019
BANCA INSTITUCIONAL,Cerrado,28/05/2019,26/09/2019,Bajo,1,PAGOS Y SERVICIOS,
PROCESOS Y ORGANIZACIÓN,Desarrollo,28/05/2019,,Bajo,1,SUCURSALES BACK END,12/06/2019
BANCA HIPOTECARIA,Cancelado,28/05/2019,29/05/2019,Medio Bajo,2,PRÉSTAMOS,
PRODUCTOS,En Redefinición,27/05/2019,,Medio Bajo,3,,
BANCA INSTITUCIONAL,Desarrollo,27/05/2019,,Bajo,1,PAGOS Y SERVICIOS,05/06/2019
RECUPERO DE DEUDAS,Asignado,27/05/2019,,Medio Bajo,2,MORA EMERIX,21/06/2019
RECUPERO DE DEUDAS,Asignado,27/05/2019,,Medio Alto,3,MORA EMERIX,21/06/2019
GESTIÓN DE LAS PERSONAS,Cerrado,23/05/2019,19/07/2019,Muy Bajo,0,META 4,19/07/2019
NEGOCIOS FINANCIEROS,Asignado,22/05/2019,,Muy Bajo,1,OPERACIONES FINANCIERAS,
PRODUCTOS,Cerrado,22/05/2019,31/07/2019,Medio Bajo,2,GARANTÍAS,04/06/2019
BANCA HIPOTECARIA,Cerrado,22/05/2019,05/07/2019,Bajo,1,PRÉSTAMOS,
PRODUCTOS,Cerrado,22/05/2019,11/07/2019,Bajo,1,BIP CANAL,
PRODUCTOS,Cerrado,21/05/2019,01/10/2019,Medio Alto,5,PRÉSTAMOS,05/06/2019
PROCESOS Y ORGANIZACIÓN,Cerrado,21/05/2019,30/07/2019,Alto,6,CUENTAS Y PLAZO FIJO,
PROCESOS Y ORGANIZACIÓN,Asignado,21/05/2019,,Medio Alto,3,TARJETAS,
PRODUCTOS,Asignado,21/05/2019,,Medio Alto,4,PROYECTOS TRADICIONALES,21/08/2019
INTELIGENCIA COMERCIAL,Cerrado,20/05/2019,,Medio Alto,5,BIP CANAL,04/06/2019
SOPORTE DEL NEGOCIO,Asignado,20/05/2019,,Muy Bajo,0,ATM / IB / BE,07/06/2019
SOPORTE DEL NEGOCIO,En Redefinición,20/05/2019,,Bajo,2,,
BANCA INSTITUCIONAL,Desarrollo,17/05/2019,,Medio Alto,4,BIP CANAL,15/07/2019
PROCESOS Y ORGANIZACIÓN,Asignado,17/05/2019,,Muy Bajo,0,INTRANET,
MERCADO DE CAPITALES,Asignado,17/05/2019,,Medio Bajo,3,TÍTULOS,
CONTADURÍA,Cancelado,17/05/2019,17/05/2019,Bajo,1,CONTABILIDAD,
CONTADURÍA,Cerrado,17/05/2019,14/06/2019,Medio Bajo,2,IMPUESTOS,
CONTADURÍA,Cerrado,17/05/2019,16/09/2019,Medio Bajo,3,DATANET / INTERBANKING,
PROCESOS Y ORGANIZACIÓN,Cerrado,16/05/2019,22/07/2019,Medio Bajo,2,CUENTAS Y PLAZO FIJO,
ASUNTOS JUDICIALES,Prueba,16/05/2019,,Bajo,1,MORA EMERIX,
RECUPERO DE DEUDAS,Validación,16/05/2019,,Medio Bajo,3,INTERNET / MOBILE,
RECUPERO DE DEUDAS,Validación,16/05/2019,,Medio Alto,3,BIP CANAL,
RECUPERO DE DEUDAS,En Redefinición,16/05/2019,,Medio Bajo,2,ATM / IB / BE,
PROCESOS Y ORGANIZACIÓN,Cancelado,14/05/2019,14/05/2019,Muy Bajo,1,REMEDY,
BANCA INSTITUCIONAL,Cerrado,13/05/2019,10/06/2019,Muy Bajo,1,BIP CANAL,
PRODUCTOS,Cerrado,13/05/2019,,Bajo,1,BIP CANAL,
NEGOCIOS FINANCIEROS,Desarrollo,10/05/2019,,Bajo,1,SISTEMA DE GESTIÓN INTERNA,22/08/2019
PROCESOS Y ORGANIZACIÓN,Asignado,10/05/2019,,Bajo,1,INTERNET / MOBILE,
PROCESOS Y ORGANIZACIÓN,Asignado,16/05/2019,,Medio Bajo,2,BIP CANAL,
NEGOCIOS FINANCIEROS,Desarrollo,09/05/2019,,Medio Alto,3,CUENTAS Y PLAZO FIJO,
NEGOCIOS FINANCIEROS,Prueba,09/05/2019,,Medio Alto,5,CUENTAS Y PLAZO FIJO,
NEGOCIOS FINANCIEROS,Asignado,09/05/2019,,Bajo,1,OPERACIONES FINANCIERAS,
GESTIÓN DE RIESGOS,Cerrado,08/05/2019,,Medio Bajo,2,CAPITALES MÍNIMOS,
GESTIÓN DE RIESGOS,Asignado,08/05/2019,,Medio Bajo,2,TÍTULOS,
GESTIÓN DE RIESGOS,Cerrado,08/05/2019,27/06/2019,Medio Bajo,2,CAPITALES MÍNIMOS,
SEGMENTOS,En Redefinición,07/05/2019,,Medio Alto,4,ATM / IB / BE,
PRODUCTOS,Cancelado,07/05/2019,22/05/2019,Medio Alto,3,BIP CANAL,
PRODUCTOS,Asignado,06/05/2019,,Medio Alto,5,BIP CANAL,
PROCESOS Y ORGANIZACIÓN,Cerrado,03/05/2019,02/08/2019,Medio Alto,4,PRÉSTAMOS,
PROCESOS Y ORGANIZACIÓN,Cerrado,03/05/2019,14/05/2019,Medio Alto,4,PRÉSTAMOS,
PRODUCTOS,Prueba,26/04/2019,,Medio Alto,5,ATM / IB / BE,
PRODUCTOS,Cerrado,25/04/2019,,Medio Alto,5,CUENTAS Y PLAZO FIJO,
SOPORTE DEL NEGOCIO,Prueba,25/04/2019,,Bajo,1,CUENTAS Y PLAZO FIJO,05/07/2019
PRODUCTOS,Cancelado,25/04/2019,26/04/2019,Muy Bajo,0,PRÉSTAMOS,
PRODUCTOS EMPRESAS,Cerrado,24/04/2019,24/09/2019,Alto,7,SUCURSALES BACK END,
ANÁLISIS CREDITICIO,Cancelado,24/04/2019,08/05/2019,Medio Bajo,2,SCORING,
ANÁLISIS CREDITICIO,Asignado,24/04/2019,,Medio Bajo,3,SCORING,
PROCESOS Y ORGANIZACIÓN,Cerrado,23/04/2019,,Medio Bajo,3,BIP CANAL,
PROCESOS Y ORGANIZACIÓN,Cerrado,17/04/2019,26/09/2019,Bajo,1,CONTRATACIONES,
PROCESOS Y ORGANIZACIÓN,Desarrollo,17/04/2019,,Muy Bajo,0,BIP CANAL,
PRODUCTOS,Cerrado,22/05/2019,25/09/2019,Medio Alto,5,PRÉSTAMOS,25/09/2019
PRODUCTOS,Cerrado,16/04/2019,,Medio Alto,4,BIP CANAL,
CONTADURÍA,Desarrollo,15/04/2019,,Medio Alto,5,CAPRI,
PRODUCTOS EMPRESAS,Cerrado,11/04/2019,15/07/2019,Medio Alto,4,MEDIOS DE PAGOS,
PRODUCTOS EMPRESAS,Cerrado,11/04/2019,15/07/2019,Medio Alto,4,MEDIOS DE PAGOS,
PROCESOS Y ORGANIZACIÓN,Cerrado,10/04/2019,01/07/2019,Medio Bajo,2,PRÉSTAMOS,
PROCESOS Y ORGANIZACIÓN,Cancelado,10/04/2019,02/10/2019,Medio Bajo,2,SUCURSALES BACK END,17/09/2019
PRODUCTOS,Desarrollo,09/04/2019,,Medio Bajo,2,BIP CANAL,
PROCESOS Y ORGANIZACIÓN,Cerrado,08/04/2019,25/07/2019,Medio Bajo,2,SUCURSALES BACK END,
BANCA PyME,Cerrado,08/04/2019,25/06/2019,Muy Bajo,0,CHEQUES Y DESCUENTO DE DOCUMENTOS,
PRODUCTOS EMPRESAS,En Redefinición,08/04/2019,,Medio Bajo,2,PRÉSTAMOS,
PRODUCTOS EMPRESAS,Asignado,08/04/2019,,Bajo,1,PRÉSTAMOS,01/07/2019
BANCA INSTITUCIONAL,Cerrado,23/04/2019,06/06/2019,Medio Alto,5,IMPUESTOS,
CONTADURÍA,Desarrollo,08/05/2019,,Medio Bajo,3,REGÍMENES INFORMATIVOS,24/06/2019
SOPORTE DEL NEGOCIO,Cerrado,03/04/2019,18/09/2019,Medio Bajo,2,PAGOS Y SERVICIOS,
SOPORTE DEL NEGOCIO,Cerrado,29/03/2019,19/06/2019,Medio Alto,3,PAGOS Y SERVICIOS,19/06/2019
MERCADO DE CAPITALES,Validación,04/04/2019,,Alto,6,BIP CANAL,
MERCADO DE CAPITALES,Asignado,11/06/2019,,Alto,6,INTERNET / MOBILE,11/06/2019
RECUPERO DE DEUDAS,En Redefinición,28/03/2019,,Medio Bajo,2,TARJETAS,
CONTADURÍA,Cerrado,28/03/2019,02/07/2019,Muy Bajo,0,CAPRI,
PRODUCTOS,Cerrado,28/03/2019,30/04/2019,Medio Alto,3,INTERNET / MOBILE,
RED COMERCIAL,En Redefinición,17/04/2019,,Medio Alto,4,INTERNET / MOBILE,
PRODUCTOS EMPRESAS,Cerrado,08/04/2019,11/06/2019,Medio Bajo,2,INTRANET,
RECUPERO DE DEUDAS,Desarrollo,22/03/2019,,Medio Alto,3,MORA EMERIX,
BANCA INSTITUCIONAL,Cerrado,21/03/2019,23/04/2019,Medio Alto,3,PAGOS Y SERVICIOS,
GESTIÓN DE LAS PERSONAS,Cerrado,21/03/2019,17/04/2019,Bajo,1,INTRANET,
PRODUCTOS EMPRESAS,Cancelado,22/03/2019,04/04/2019,Medio Alto,4,,
BANCA HIPOTECARIA,Cerrado,19/03/2019,01/07/2019,Medio Bajo,2,PRÉSTAMOS,
BANCA INSTITUCIONAL,Cerrado,18/03/2019,17/05/2019,Medio Bajo,2,TARJETAS,
BANCA INSTITUCIONAL,En Redefinición,18/03/2019,,Muy Bajo,0,PAGOS Y SERVICIOS,
ASUNTOS JUDICIALES,Cancelado,18/03/2019,19/03/2019,Alto,7,CUENTAS Y PLAZO FIJO,
GESTIÓN DE RIESGOS,En Redefinición,07/05/2019,,Medio Bajo,2,REGÍMENES INFORMATIVOS,
RECUPERO DE DEUDAS,Asignado,18/03/2019,,Medio Alto,4,MORA EMERIX,
CONTADURÍA,Desarrollo,15/03/2019,,Medio Bajo,3,REGÍMENES INFORMATIVOS,16/09/2019
GESTIÓN DE LAS PERSONAS,Cancelado,15/03/2019,18/03/2019,Medio Bajo,2,,
